,NAME,GEO_ID,MEDIAN_HOUSEHOLD_INCOME_2010,MEDIAN_RENT_2010,state,county,tract
1474,"Census Tract 645, Queens County, New York",36081064500,76806,245,36,081,064500
1475,"Census Tract 646, Queens County, New York",36081064600,77857,93,36,081,064600
1476,"Census Tract 650, Queens County, New York",36081065000,110179,76,36,081,065000
1477,"Census Tract 654, Queens County, New York",36081065400,80852,178,36,081,065400
1478,"Census Tract 655.01, Queens County, New York",36081065501,-666666666,0,36,081,065501
1479,"Census Tract 656, Queens County, New York",36081065600,85833,413,36,081,065600
1480,"Census Tract 657.02, Queens County, New York",36081065702,44688,241,36,081,065702
1481,"Census Tract 657.03, Queens County, New York",36081065703,63934,384,36,081,065703
1482,"Census Tract 659, Queens County, New York",36081065900,77344,68,36,081,065900
1483,"Census Tract 660, Queens County, New York",36081066000,83750,240,36,081,066000
1484,"Census Tract 661, Queens County, New York",36081066100,78438,267,36,081,066100
1485,"Census Tract 663, Queens County, New York",36081066300,59209,56,36,081,066300
1486,"Census Tract 1, Queens County, New York",36081000100,117750,1210,36,081,000100
1487,"Census Tract 2, Queens County, New York",36081000200,50761,385,36,081,000200
1488,"Census Tract 4, Queens County, New York",36081000400,59775,665,36,081,000400
1489,"Census Tract 6, Queens County, New York",36081000600,49017,459,36,081,000600
1490,"Census Tract 7, Queens County, New York",36081000700,59407,1444,36,081,000700
1491,"Census Tract 8, Queens County, New York",36081000800,65404,308,36,081,000800
1492,"Census Tract 10, Queens County, New York",36081001000,58537,470,36,081,001000
1493,"Census Tract 12, Queens County, New York",36081001200,57885,624,36,081,001200
1494,"Census Tract 14, Queens County, New York",36081001400,58438,568,36,081,001400
1495,"Census Tract 16, Queens County, New York",36081001600,46473,264,36,081,001600
1496,"Census Tract 18, Queens County, New York",36081001800,55270,434,36,081,001800
1497,"Census Tract 19, Queens County, New York",36081001900,73690,225,36,081,001900
1498,"Census Tract 20, Queens County, New York",36081002000,53818,231,36,081,002000
1499,"Census Tract 22, Queens County, New York",36081002200,44286,559,36,081,002200
1500,"Census Tract 24, Queens County, New York",36081002400,72402,294,36,081,002400
1501,"Census Tract 25, Queens County, New York",36081002500,18775,2901,36,081,002500
1502,"Census Tract 26, Queens County, New York",36081002600,81291,240,36,081,002600
1503,"Census Tract 28, Queens County, New York",36081002800,57778,475,36,081,002800
1504,"Census Tract 30, Queens County, New York",36081003000,52813,177,36,081,003000
1505,"Census Tract 31, Queens County, New York",36081003100,39554,471,36,081,003100
1506,"Census Tract 32, Queens County, New York",36081003200,72670,177,36,081,003200
1507,"Census Tract 33, Queens County, New York",36081003300,55625,527,36,081,003300
1508,"Census Tract 34, Queens County, New York",36081003400,58021,244,36,081,003400
1509,"Census Tract 36, Queens County, New York",36081003600,52656,568,36,081,003600
1510,"Census Tract 37, Queens County, New York",36081003700,-666666666,32,36,081,003700
1511,"Census Tract 38, Queens County, New York",36081003800,54947,415,36,081,003800
1512,"Census Tract 39, Queens County, New York",36081003900,33750,327,36,081,003900
1513,"Census Tract 40.01, Queens County, New York",36081004001,48176,405,36,081,004001
1514,"Census Tract 40.02, Queens County, New York",36081004002,61050,230,36,081,004002
1515,"Census Tract 42, Queens County, New York",36081004200,51603,601,36,081,004200
1516,"Census Tract 43, Queens County, New York",36081004300,16638,980,36,081,004300
1517,"Census Tract 44.01, Queens County, New York",36081004401,50438,575,36,081,004401
1518,"Census Tract 45, Queens County, New York",36081004500,61667,483,36,081,004500
1519,"Census Tract 47, Queens County, New York",36081004700,33324,1730,36,081,004700
1520,"Census Tract 50, Queens County, New York",36081005000,-666666666,0,36,081,005000
1521,"Census Tract 51, Queens County, New York",36081005100,34755,588,36,081,005100
1522,"Census Tract 52, Queens County, New York",36081005200,53111,364,36,081,005200
1523,"Census Tract 53, Queens County, New York",36081005300,50313,1941,36,081,005300
1524,"Census Tract 54, Queens County, New York",36081005400,58100,514,36,081,005400
1525,"Census Tract 55, Queens County, New York",36081005500,49902,334,36,081,005500
1526,"Census Tract 57, Queens County, New York",36081005700,47024,1469,36,081,005700
1527,"Census Tract 58, Queens County, New York",36081005800,57157,873,36,081,005800
1528,"Census Tract 59, Queens County, New York",36081005900,53613,1543,36,081,005900
1529,"Census Tract 61, Queens County, New York",36081006100,52234,2385,36,081,006100
1530,"Census Tract 62.01, Queens County, New York",36081006201,55197,461,36,081,006201
1531,"Census Tract 62.02, Queens County, New York",36081006202,55913,1321,36,081,006202
1532,"Census Tract 63, Queens County, New York",36081006300,47817,2279,36,081,006300
1533,"Census Tract 65.01, Queens County, New York",36081006501,53235,1613,36,081,006501
1534,"Census Tract 65.02, Queens County, New York",36081006502,55000,1336,36,081,006502
1535,"Census Tract 69, Queens County, New York",36081006900,52549,1487,36,081,006900
1536,"Census Tract 71, Queens County, New York",36081007100,44653,1432,36,081,007100
1537,"Census Tract 73, Queens County, New York",36081007300,59886,1606,36,081,007300
1538,"Census Tract 75, Queens County, New York",36081007500,34386,1742,36,081,007500
1539,"Census Tract 77, Queens County, New York",36081007700,64732,397,36,081,007700
1540,"Census Tract 79, Queens County, New York",36081007900,42333,932,36,081,007900
1541,"Census Tract 81, Queens County, New York",36081008100,55917,228,36,081,008100
1542,"Census Tract 83, Queens County, New York",36081008300,47879,872,36,081,008300
1543,"Census Tract 85, Queens County, New York",36081008500,51413,240,36,081,008500
1544,"Census Tract 86, Queens County, New York",36081008600,64286,259,36,081,008600
1545,"Census Tract 87, Queens County, New York",36081008700,24336,1390,36,081,008700
1546,"Census Tract 88, Queens County, New York",36081008800,67639,310,36,081,008800
1547,"Census Tract 91, Queens County, New York",36081009100,64777,832,36,081,009100
1548,"Census Tract 94, Queens County, New York",36081009400,40385,523,36,081,009400
1549,"Census Tract 95, Queens County, New York",36081009500,54533,722,36,081,009500
1550,"Census Tract 96, Queens County, New York",36081009600,55580,356,36,081,009600
1551,"Census Tract 97, Queens County, New York",36081009700,66058,1044,36,081,009700
1552,"Census Tract 98, Queens County, New York",36081009800,43150,425,36,081,009800
1553,"Census Tract 99, Queens County, New York",36081009900,-666666666,0,36,081,009900
1554,"Census Tract 100, Queens County, New York",36081010000,69563,270,36,081,010000
1555,"Census Tract 101, Queens County, New York",36081010100,57097,596,36,081,010100
1556,"Census Tract 102, Queens County, New York",36081010200,60448,246,36,081,010200
1557,"Census Tract 103, Queens County, New York",36081010300,48106,1434,36,081,010300
1558,"Census Tract 104, Queens County, New York",36081010400,63649,376,36,081,010400
1559,"Census Tract 105, Queens County, New York",36081010500,33211,1414,36,081,010500
1560,"Census Tract 106, Queens County, New York",36081010600,49931,361,36,081,010600
1561,"Census Tract 107.01, Queens County, New York",36081010701,-666666666,0,36,081,010701
1562,"Census Tract 108, Queens County, New York",36081010800,57983,436,36,081,010800
1563,"Census Tract 110, Queens County, New York",36081011000,46454,334,36,081,011000
1564,"Census Tract 111, Queens County, New York",36081011100,79948,612,36,081,011100
1565,"Census Tract 112, Queens County, New York",36081011200,45987,391,36,081,011200
1566,"Census Tract 113, Queens County, New York",36081011300,52810,1173,36,081,011300
1567,"Census Tract 114, Queens County, New York",36081011400,50556,179,36,081,011400
1568,"Census Tract 115, Queens County, New York",36081011500,53703,846,36,081,011500
1569,"Census Tract 116, Queens County, New York",36081011600,34513,257,36,081,011600
1570,"Census Tract 117, Queens County, New York",36081011700,56974,1279,36,081,011700
1571,"Census Tract 118, Queens County, New York",36081011800,58009,334,36,081,011800
1572,"Census Tract 119, Queens County, New York",36081011900,48250,595,36,081,011900
1573,"Census Tract 120, Queens County, New York",36081012000,64102,210,36,081,012000
1574,"Census Tract 121, Queens County, New York",36081012100,48197,695,36,081,012100
1575,"Census Tract 122, Queens County, New York",36081012200,46025,382,36,081,012200
1576,"Census Tract 123.01, Queens County, New York",36081012301,60057,625,36,081,012301
1577,"Census Tract 124, Queens County, New York",36081012400,47179,457,36,081,012400
1578,"Census Tract 125, Queens County, New York",36081012500,53226,687,36,081,012500
1579,"Census Tract 126.01, Queens County, New York",36081012601,54130,328,36,081,012601
1580,"Census Tract 126.02, Queens County, New York",36081012602,53958,274,36,081,012602
1581,"Census Tract 128, Queens County, New York",36081012800,54207,404,36,081,012800
1582,"Census Tract 130, Queens County, New York",36081013000,86103,255,36,081,013000
1583,"Census Tract 132, Queens County, New York",36081013200,56071,292,36,081,013200
1584,"Census Tract 134, Queens County, New York",36081013400,57985,1760,36,081,013400
1585,"Census Tract 135, Queens County, New York",36081013500,57384,205,36,081,013500
1586,"Census Tract 136, Queens County, New York",36081013600,46250,483,36,081,013600
1587,"Census Tract 137, Queens County, New York",36081013700,62656,389,36,081,013700
1588,"Census Tract 138, Queens County, New York",36081013800,51844,890,36,081,013800
1589,"Census Tract 140, Queens County, New York",36081014000,62563,809,36,081,014000
1590,"Census Tract 141, Queens County, New York",36081014100,49375,638,36,081,014100
1591,"Census Tract 142.01, Queens County, New York",36081014201,50991,597,36,081,014201
1592,"Census Tract 142.02, Queens County, New York",36081014202,49913,396,36,081,014202
1593,"Census Tract 143, Queens County, New York",36081014300,56115,1433,36,081,014300
1594,"Census Tract 144, Queens County, New York",36081014400,54291,333,36,081,014400
1595,"Census Tract 145, Queens County, New York",36081014500,60405,735,36,081,014500
1596,"Census Tract 147, Queens County, New York",36081014700,52739,984,36,081,014700
1597,"Census Tract 148, Queens County, New York",36081014800,55822,196,36,081,014800
1598,"Census Tract 149, Queens County, New York",36081014900,46266,855,36,081,014900
1599,"Census Tract 150, Queens County, New York",36081015000,69135,148,36,081,015000
1600,"Census Tract 151, Queens County, New York",36081015100,62083,764,36,081,015100
1601,"Census Tract 152, Queens County, New York",36081015200,51143,364,36,081,015200
1602,"Census Tract 153, Queens County, New York",36081015300,55182,674,36,081,015300
1603,"Census Tract 154, Queens County, New York",36081015400,64232,301,36,081,015400
1604,"Census Tract 155, Queens County, New York",36081015500,56694,751,36,081,015500
1605,"Census Tract 156, Queens County, New York",36081015600,67115,370,36,081,015600
1606,"Census Tract 157, Queens County, New York",36081015700,42538,612,36,081,015700
1607,"Census Tract 158.01, Queens County, New York",36081015801,47139,398,36,081,015801
1608,"Census Tract 158.02, Queens County, New York",36081015802,50417,465,36,081,015802
1609,"Census Tract 159, Queens County, New York",36081015900,43664,1658,36,081,015900
1610,"Census Tract 161, Queens County, New York",36081016100,47606,513,36,081,016100
1611,"Census Tract 163, Queens County, New York",36081016300,28555,1412,36,081,016300
1612,"Census Tract 164, Queens County, New York",36081016400,51964,282,36,081,016400
1613,"Census Tract 166, Queens County, New York",36081016600,48795,475,36,081,016600
1614,"Census Tract 168, Queens County, New York",36081016800,50868,188,36,081,016800
1615,"Census Tract 169, Queens County, New York",36081016900,61346,1533,36,081,016900
1616,"Census Tract 170, Queens County, New York",36081017000,50234,229,36,081,017000
1617,"Census Tract 171, Queens County, New York",36081017100,-666666666,0,36,081,017100
